time,e11,e22,e33,e12,e13,e23,s11,s22,s33,s12,s13,s23
4450,-0.0220579,-0.0220579,0.0445,4.08174e-15,-3.15225e-15,-3.86013e-15,0,0,158.45,0,0,0
4460,-0.0221077,-0.0221077,0.0446,4.21026e-15,-2.95521e-15,-3.8067e-15,0,0,158.578,0,0,0
4470,-0.0221576,-0.0221576,0.0447,4.2869e-15,-2.93392e-15,-3.60565e-15,0,0,158.718,0,0,0
4480,-0.0222074,-0.0222074,0.0448,4.30417e-15,-2.7993e-15,-3.67376e-15,0,0,158.85,0,0,0
4490,-0.0222573,-0.0222573,0.0449,4.28118e-15,-2.98902e-15,-3.79901e-15,0,0,158.986,0,0,0
4500,-0.0223071,-0.0223071,0.045,3.93206e-15,-2.88855e-15,-3.26589e-15,0,0,159.117,0,0,0
4510,-0.0223569,-0.0223569,0.0451,3.71513e-15,-2.99702e-15,-3.49071e-15,0,0,159.249,0,0,0
4520,-0.0224068,-0.0224068,0.0452,3.83034e-15,-2.88784e-15,-3.48754e-15,0,0,159.385,0,0,0
4530,-0.0224566,-0.0224566,0.0453,3.60752e-15,-2.89373e-15,-3.7171e-15,0,0,159.511,0,0,0
4540,-0.0225064,-0.0225064,0.0454,3.71436e-15,-2.9278e-15,-3.68887e-15,0,0,159.649,0,0,0
4550,-0.0225563,-0.0225563,0.0455,3.24394e-15,-3.09092e-15,-3.61176e-15,0,0,159.78,0,0,0
4560,-0.0226061,-0.0226061,0.0456,2.98901e-15,-3.16997e-15,-3.76267e-15,0,0,159.911,0,0,0
4570,-0.022656,-0.022656,0.0457,2.4363e-15,-3.11441e-15,-3.84406e-15,0,0,160.044,0,0,0
4580,-0.0227058,-0.0227058,0.0458,2.71597e-15,-3.20749e-15,-3.97162e-15,0,0,160.178,0,0,0
4590,-0.0227557,-0.0227556,0.0459,2.78072e-15,-3.09329e-15,-4.04363e-15,0,0,160.308,0,0,0
4600,-0.0228055,-0.0228055,0.046,3.13918e-15,-2.94945e-15,-4.05058e-15,0,0,160.44,0,0,0
4610,-0.0228553,-0.0228553,0.0461,3.72428e-15,-2.87137e-15,-4.0521e-15,0,0,160.571,0,0,0
4620,-0.0229052,-0.0229052,0.0462,4.14007e-15,-2.85511e-15,-3.88844e-15,0,0,160.704,0,0,0
4630,-0.022955,-0.022955,0.0463,4.31306e-15,-3.01422e-15,-4.02383e-15,0,0,160.837,0,0,0
4640,-0.0230049,-0.0230049,0.0464,3.97636e-15,-2.84245e-15,-4.08274e-15,0,0,160.957,0,0,0
4650,-0.0230547,-0.0230547,0.0465,4.17132e-15,-2.80912e-15,-4.44377e-15,0,0,161.088,0,0,0
4660,-0.0231045,-0.0231045,0.0466,4.25949e-15,-2.83421e-15,-4.48039e-15,0,0,161.22,0,0,0
4670,-0.0231544,-0.0231544,0.0467,4.28071e-15,-2.58842e-15,-4.56476e-15,0,0,161.349,0,0,0
4680,-0.0232042,-0.0232042,0.0468,4.5094e-15,-2.44772e-15,-4.57108e-15,0,0,161.491,0,0,0
4690,-0.0232541,-0.0232541,0.0469,4.18373e-15,-2.40891e-15,-4.36925e-15,0,0,161.611,0,0,0
4700,-0.0233039,-0.0233039,0.047,4.19731e-15,-2.18792e-15,-4.39877e-15,0,0,161.742,0,0,0
4710,-0.0233538,-0.0233538,0.0471,4.19069e-15,-2.24823e-15,-4.45944e-15,0,0,161.873,0,0,0
4720,-0.0234036,-0.0234036,0.0472,4.5555e-15,-2.4303e-15,-4.34263e-15,0,0,162.004,0,0,0
4730,-0.0234534,-0.0234534,0.0473,4.45306e-15,-2.29691e-15,-4.44254e-15,0,0,162.134,0,0,0
4740,-0.0235033,-0.0235033,0.0474,4.72931e-15,-2.23607e-15,-4.67159e-15,0,0,162.274,0,0,0
4750,-0.0235531,-0.0235531,0.0475,4.57746e-15,-1.97297e-15,-4.59975e-15,0,0,162.402,0,0,0
4760,-0.023603,-0.023603,0.0476,4.49534e-15,-2.1432e-15,-4.6086e-15,0,0,162.525,0,0,0
4770,-0.0236528,-0.0236528,0.0477,4.52519e-15,-1.83702e-15,-4.86416e-15,0,0,162.663,0,0,0
4780,-0.0237026,-0.0237026,0.0478,4.51219e-15,-1.63427e-15,-4.84056e-15,0,0,162.785,0,0,0
4790,-0.0237525,-0.0237525,0.0479,4.42703e-15,-1.9098e-15,-4.86298e-15,0,0,162.923,0,0,0
4800,-0.0238023,-0.0238023,0.048,4.33053e-15,-2.11492e-15,-4.87866e-15,0,0,163.051,0,0,0
4810,-0.0238522,-0.0238522,0.0481,4.55149e-15,-2.20999e-15,-5.18125e-15,0,0,163.18,0,0,0
4820,-0.023902,-0.023902,0.0482,4.22289e-15,-2.22337e-15,-4.82825e-15,0,0,163.309,0,0,0
4830,-0.0239518,-0.0239518,0.0483,4.22819e-15,-1.9324e-15,-4.82207e-15,0,0,163.444,0,0,0
4840,-0.0240017,-0.0240017,0.0484,3.99878e-15,-2.01698e-15,-4.80959e-15,0,0,163.573,0,0,0
4850,-0.0240515,-0.0240515,0.0485,3.96817e-15,-2.1581e-15,-4.53689e-15,0,0,163.699,0,0,0
4860,-0.0241014,-0.0241014,0.0486,4.20975e-15,-2.29298e-15,-4.44067e-15,0,0,163.831,0,0,0
4870,-0.0241512,-0.0241512,0.0487,4.30284e-15,-2.35406e-15,-4.30823e-15,0,0,163.958,0,0,0
4880,-0.0242011,-0.0242011,0.0488,4.17157e-15,-2.37156e-15,-4.19014e-15,0,0,164.089,0,0,0
4890,-0.0242509,-0.0242509,0.0489,4.30786e-15,-2.47764e-15,-4.32193e-15,0,0,164.215,0,0,0
4900,-0.0243008,-0.0243008,0.049,4.42768e-15,-2.44714e-15,-4.32649e-15,0,0,164.345,0,0,0
4910,-0.0243506,-0.0243506,0.0491,4.64442e-15,-2.43995e-15,-4.42686e-15,0,0,164.473,0,0,0
4920,-0.0244004,-0.0244004,0.0492,4.97551e-15,-2.54944e-15,-4.31355e-15,0,0,164.603,0,0,0
4930,-0.0244503,-0.0244503,0.0493,4.92598e-15,-2.55003e-15,-4.03604e-15,0,0,164.73,0,0,0
4940,-0.0245001,-0.0245001,0.0494,4.81273e-15,-2.44903e-15,-3.92088e-15,0,0,164.857,0,0,0
4950,-0.02455,-0.02455,0.0495,4.83587e-15,-2.3956e-15,-3.87927e-15,0,0,164.987,0,0,0
4960,-0.0245998,-0.0245998,0.0496,4.77849e-15,-2.21913e-15,-3.91744e-15,0,0,165.115,0,0,0
4970,-0.0246497,-0.0246497,0.0497,4.84458e-15,-2.28849e-15,-4.03624e-15,0,0,165.24,0,0,0
4980,-0.0246995,-0.0246995,0.0498,4.67101e-15,-2.40792e-15,-4.06776e-15,0,0,165.368,0,0,0
4990,-0.0247494,-0.0247494,0.0499,4.77178e-15,-2.3182e-15,-4.02959e-15,0,0,165.49,0,0,0
5000,-0.0247992,-0.0247992,0.05,4.74286e-15,-2.56494e-15,-4.041e-15,0,0,165.615,0,0,0
5010,-0.024849,-0.024849,0.0501,4.73496e-15,-2.62072e-15,-4.07354e-15,0,0,165.754,0,0,0
5020,-0.0248989,-0.0248989,0.0502,4.62863e-15,-2.74865e-15,-4.2715e-15,0,0,165.879,0,0,0
5030,-0.0249487,-0.0249487,0.0503,4.51151e-15,-2.6808e-15,-4.22889e-15,0,0,166.007,0,0,0
5040,-0.0249986,-0.0249986,0.0504,4.56312e-15,-2.6197e-15,-4.03434e-15,0,0,166.135,0,0,0
5050,-0.0250484,-0.0250484,0.0505,4.58068e-15,-2.5492e-15,-3.98056e-15,0,0,166.263,0,0,0
5060,-0.0250983,-0.0250983,0.0506,4.68075e-15,-2.56146e-15,-4.06727e-15,0,0,166.389,0,0,0
5070,-0.0251481,-0.0251481,0.0507,4.7514e-15,-2.75041e-15,-3.90746e-15,0,0,166.519,0,0,0
5080,-0.025198,-0.025198,0.0508,4.77856e-15,-2.88433e-15,-3.90568e-15,0,0,166.644,0,0,0
5090,-0.0252478,-0.0252478,0.0509,4.84198e-15,-2.89484e-15,-3.80863e-15,0,0,166.761,0,0,0
5100,-0.0252977,-0.0252977,0.051,4.80065e-15,-3.01705e-15,-3.96928e-15,0,0,166.887,0,0,0
5110,-0.0253475,-0.0253475,0.0511,4.74669e-15,-3.05867e-15,-4.20666e-15,0,0,167.019,0,0,0
5120,-0.0253974,-0.0253974,0.0512,4.38998e-15,-2.9552e-15,-4.11378e-15,0,0,167.138,0,0,0
5130,-0.0254472,-0.0254472,0.0513,4.28328e-15,-3.08751e-15,-4.03381e-15,0,0,167.264,0,0,0
5140,-0.0254971,-0.0254971,0.0514,4.4213e-15,-2.99157e-15,-4.09015e-15,0,0,167.389,0,0,0
5150,-0.0255469,-0.0255469,0.0515,4.62052e-15,-3.22253e-15,-3.7827e-15,0,0,167.526,0,0,0
5160,-0.0255968,-0.0255968,0.0516,4.61996e-15,-3.07115e-15,-3.68258e-15,0,0,167.639,0,0,0
5170,-0.0256466,-0.0256466,0.0517,4.58276e-15,-3.04056e-15,-3.76248e-15,0,0,167.773,0,0,0
5180,-0.0256964,-0.0256964,0.0518,4.13897e-15,-3.19299e-15,-3.52557e-15,0,0,167.897,0,0,0
5190,-0.0257463,-0.0257463,0.0519,3.70575e-15,-2.93198e-15,-3.45317e-15,0,0,168.023,0,0,0
5200,-0.0257961,-0.0257961,0.052,3.50663e-15,-3.147e-15,-3.65105e-15,0,0,168.148,0,0,0
5210,-0.025846,-0.025846,0.0521,3.44576e-15,-3.14149e-15,-4.0549e-15,0,0,168.273,0,0,0
5220,-0.0258959,-0.0258958,0.0522,3.60869e-15,-3.08858e-15,-3.98295e-15,0,0,168.391,0,0,0
5230,-0.0259457,-0.0259457,0.0523,3.75594e-15,-2.9448e-15,-3.99422e-15,0,0,168.522,0,0,0
5240,-0.0259955,-0.0259955,0.0524,3.9383e-15,-2.69188e-15,-3.97065e-15,0,0,168.645,0,0,0
5250,-0.0260454,-0.0260454,0.0525,4.31001e-15,-2.68823e-15,-3.86212e-15,0,0,168.764,0,0,0
5260,-0.0260952,-0.0260952,0.0526,4.18628e-15,-2.61597e-15,-3.86204e-15,0,0,168.894,0,0,0
5270,-0.0261451,-0.0261451,0.0527,4.17383e-15,-2.69486e-15,-3.88193e-15,0,0,169.018,0,0,0
5280,-0.0261949,-0.0261949,0.0528,3.77515e-15,-2.54622e-15,-3.70532e-15,0,0,169.144,0,0,0
5290,-0.0262448,-0.0262448,0.0529,3.8336e-15,-2.5283e-15,-3.58372e-15,0,0,169.263,0,0,0
5300,-0.0262946,-0.0262946,0.053,3.72259e-15,-2.46383e-15,-3.68383e-15,0,0,169.39,0,0,0
5310,-0.0263445,-0.0263445,0.0531,3.86418e-15,-2.58304e-15,-3.72614e-15,0,0,169.512,0,0,0
5320,-0.0263943,-0.0263943,0.0532,3.69824e-15,-2.46012e-15,-3.66669e-15,0,0,169.636,0,0,0
5330,-0.0264442,-0.0264442,0.0533,3.91834e-15,-2.46931e-15,-3.58525e-15,0,0,169.754,0,0,0
5340,-0.026494,-0.026494,0.0534,4.03929e-15,-2.53915e-15,-3.52396e-15,0,0,169.877,0,0,0
5350,-0.0265439,-0.0265439,0.0535,3.79027e-15,-2.51704e-15,-3.41087e-15,0,0,169.996,0,0,0
5360,-0.0265938,-0.0265937,0.0536,4.02107e-15,-2.62589e-15,-3.37133e-15,0,0,170.123,0,0,0
5370,-0.0266436,-0.0266436,0.0537,4.06362e-15,-2.60906e-15,-3.31396e-15,0,0,170.243,0,0,0
5380,-0.0266935,-0.0266935,0.0538,3.8876e-15,-2.42569e-15,-3.25081e-15,0,0,170.36,0,0,0
5390,-0.0267433,-0.0267433,0.0539,3.90907e-15,-2.38848e-15,-3.06525e-15,0,0,170.484,0,0,0
5400,-0.0267932,-0.0267932,0.054,3.58763e-15,-2.25287e-15,-3.17098e-15,0,0,170.598,0,0,0
5410,-0.026843,-0.026843,0.0541,3.42552e-15,-2.30106e-15,-3.29216e-15,0,0,170.727,0,0,0
5420,-0.0268929,-0.0268929,0.0542,3.32145e-15,-2.03012e-15,-3.60815e-15,0,0,170.846,0,0,0
5430,-0.0269427,-0.0269427,0.0543,3.39696e-15,-1.96867e-15,-3.60682e-15,0,0,170.968,0,0,0
5440,-0.0269926,-0.0269926,0.0544,3.35354e-15,-1.75806e-15,-3.58166e-15,0,0,171.084,0,0,0
5450,-0.0270424,-0.0270424,0.0545,3.26143e-15,-1.74643e-15,-3.52778e-15,0,0,171.217,0,0,0
5460,-0.0270923,-0.0270923,0.0546,2.93278e-15,-1.80558e-15,-3.45119e-15,0,0,171.326,0,0,0
5470,-0.0271421,-0.0271421,0.0547,2.36206e-15,-1.84131e-15,-3.30021e-15,0,0,171.455,0,0,0
5480,-0.027192,-0.027192,0.0548,2.30378e-15,-1.93883e-15,-3.3989e-15,0,0,171.578,0,0,0
5490,-0.0272418,-0.0272418,0.0549,2.2827e-15,-1.86549e-15,-3.42667e-15,0,0,171.694,0,0,0
5500,-0.0272917,-0.0272917,0.055,2.17556e-15,-1.62909e-15,-3.22113e-15,0,0,171.809,0,0,0
5510,-0.0273415,-0.0273415,0.0551,2.26734e-15,-1.61443e-15,-3.30491e-15,0,0,171.94,0,0,0
5520,-0.0273914,-0.0273914,0.0552,2.44894e-15,-1.53026e-15,-3.24201e-15,0,0,172.063,0,0,0
5530,-0.0274413,-0.0274412,0.0553,2.58853e-15,-1.43753e-15,-3.11327e-15,0,0,172.18,0,0,0
5540,-0.0274911,-0.0274911,0.0554,2.36489e-15,-1.76495e-15,-3.1667e-15,0,0,172.292,0,0,0
5550,-0.027541,-0.027541,0.0555,2.39338e-15,-1.86213e-15,-3.38872e-15,0,0,172.418,0,0,0
5560,-0.0275908,-0.0275908,0.0556,2.42629e-15,-1.82772e-15,-3.40756e-15,0,0,172.542,0,0,0
5570,-0.0276407,-0.0276407,0.0557,2.38902e-15,-1.57332e-15,-3.18562e-15,0,0,172.653,0,0,0
5580,-0.0276905,-0.0276905,0.0558,2.30378e-15,-1.70876e-15,-3.31079e-15,0,0,172.772,0,0,0
5590,-0.0277404,-0.0277404,0.0559,2.04321e-15,-1.59916e-15,-3.27255e-15,0,0,172.897,0,0,0
5600,-0.0277902,-0.0277902,0.056,1.87188e-15,-1.70718e-15,-3.24561e-15,0,0,173.024,0,0,0
5610,-0.0278401,-0.0278401,0.0561,1.90134e-15,-1.78133e-15,-3.05139e-15,0,0,173.144,0,0,0
5620,-0.0278899,-0.0278899,0.0562,1.6303e-15,-1.90382e-15,-2.99314e-15,0,0,173.261,0,0,0
5630,-0.0279398,-0.0279398,0.0563,1.63962e-15,-1.93727e-15,-2.89956e-15,0,0,173.376,0,0,0
5640,-0.0279897,-0.0279896,0.0564,1.86584e-15,-1.95542e-15,-3.12388e-15,0,0,173.5,0,0,0
5650,-0.0280395,-0.0280395,0.0565,1.795e-15,-2.01224e-15,-2.9925e-15,0,0,173.621,0,0,0
5660,-0.0280894,-0.0280894,0.0566,1.72524e-15,-2.19811e-15,-2.99466e-15,0,0,173.74,0,0,0
5670,-0.0281392,-0.0281392,0.0567,1.77399e-15,-2.04584e-15,-2.9552e-15,0,0,173.858,0,0,0
5680,-0.0281891,-0.0281891,0.0568,1.66807e-15,-1.98924e-15,-2.86205e-15,0,0,173.982,0,0,0
5690,-0.0282389,-0.0282389,0.0569,1.57846e-15,-1.71886e-15,-2.84044e-15,0,0,174.101,0,0,0
5700,-0.0282888,-0.0282888,0.057,1.38417e-15,-1.84797e-15,-2.87381e-15,0,0,174.218,0,0,0
5710,-0.0283386,-0.0283386,0.0571,1.33889e-15,-1.79928e-15,-2.97539e-15,0,0,174.338,0,0,0
5720,-0.0283885,-0.0283885,0.0572,1.32183e-15,-1.84272e-15,-2.9542e-15,0,0,174.459,0,0,0
5730,-0.0284384,-0.0284383,0.0573,1.28362e-15,-1.9265e-15,-2.90848e-15,0,0,174.576,0,0,0
5740,-0.0284882,-0.0284882,0.0574,1.42093e-15,-1.90459e-15,-3.03244e-15,0,0,174.697,0,0,0
5750,-0.0285381,-0.0285381,0.0575,1.27317e-15,-1.85274e-15,-2.87059e-15,0,0,174.815,0,0,0
5760,-0.0285879,-0.0285879,0.0576,1.24275e-15,-1.85809e-15,-2.82801e-15,0,0,174.938,0,0,0
5770,-0.0286378,-0.0286378,0.0577,1.40119e-15,-1.93677e-15,-2.69654e-15,0,0,175.055,0,0,0
5780,-0.0286876,-0.0286876,0.0578,1.74593e-15,-2.07063e-15,-2.70876e-15,0,0,175.173,0,0,0
5790,-0.0287375,-0.0287375,0.0579,1.76941e-15,-1.81036e-15,-2.76295e-15,0,0,175.282,0,0,0
5800,-0.0287874,-0.0287873,0.058,1.7606e-15,-2.12169e-15,-2.80798e-15,0,0,175.401,0,0,0
5810,-0.0288372,-0.0288372,0.0581,1.67474e-15,-2.01162e-15,-2.87482e-15,0,0,175.528,0,0,0
5820,-0.0288871,-0.0288871,0.0582,1.62622e-15,-1.98325e-15,-3.14602e-15,0,0,175.643,0,0,0
5830,-0.0289369,-0.0289369,0.0583,2.18365e-15,-2.03571e-15,-3.32846e-15,0,0,175.77,0,0,0
5840,-0.0289868,-0.0289868,0.0584,2.16142e-15,-2.15228e-15,-3.18672e-15,0,0,175.886,0,0,0
5850,-0.0290366,-0.0290366,0.0585,2.1453e-15,-2.0911e-15,-3.00853e-15,0,0,176.004,0,0,0
5860,-0.0290865,-0.0290865,0.0586,2.21393e-15,-2.10535e-15,-2.81097e-15,0,0,176.125,0,0,0
5870,-0.0291363,-0.0291363,0.0587,2.33694e-15,-2.06915e-15,-2.63462e-15,0,0,176.246,0,0,0
5880,-0.0291862,-0.0291862,0.0588,2.24914e-15,-2.03432e-15,-2.80059e-15,0,0,176.376,0,0,0
5890,-0.029236,-0.029236,0.0589,2.38766e-15,-2.05788e-15,-2.76512e-15,0,0,176.496,0,0,0
5900,-0.0292859,-0.0292859,0.059,2.28321e-15,-1.88139e-15,-2.70746e-15,0,0,176.614,0,0,0
5910,-0.0293357,-0.0293357,0.0591,1.94953e-15,-1.95889e-15,-2.90282e-15,0,0,176.734,0,0,0
5920,-0.0293856,-0.0293856,0.0592,1.74431e-15,-1.94049e-15,-2.7153e-15,0,0,176.854,0,0,0
5930,-0.0294354,-0.0294354,0.0593,1.71078e-15,-1.87694e-15,-2.76114e-15,0,0,176.972,0,0,0
5940,-0.0294853,-0.0294853,0.0594,1.62272e-15,-1.89047e-15,-2.74259e-15,0,0,177.079,0,0,0
5950,-0.0295352,-0.0295352,0.0595,1.74028e-15,-1.5577e-15,-2.75706e-15,0,0,177.205,0,0,0
5960,-0.029585,-0.029585,0.0596,1.73026e-15,-1.73025e-15,-2.72706e-15,0,0,177.322,0,0,0
5970,-0.0296349,-0.0296349,0.0597,1.93969e-15,-1.55439e-15,-2.66816e-15,0,0,177.433,0,0,0
5980,-0.0296847,-0.0296847,0.0598,1.82009e-15,-1.78835e-15,-2.65183e-15,0,0,177.55,0,0,0
5990,-0.0297346,-0.0297346,0.0599,1.41285e-15,-1.70961e-15,-2.67653e-15,0,0,177.669,0,0,0
6000,-0.0297844,-0.0297844,0.06,1.49316e-15,-1.58292e-15,-2.64477e-15,0,0,177.794,0,0,0
6010,-0.0298343,-0.0298343,0.0601,1.62896e-15,-1.4891e-15,-2.5706e-15,0,0,177.902,0,0,0
6020,-0.0298842,-0.0298842,0.0602,1.93506e-15,-1.543e-15,-2.65206e-15,0,0,178.016,0,0,0
6030,-0.029934,-0.029934,0.0603,1.89878e-15,-1.71292e-15,-2.44691e-15,0,0,178.143,0,0,0
6040,-0.0299839,-0.0299839,0.0604,2.0599e-15,-1.82097e-15,-2.4123e-15,0,0,178.264,0,0,0
6050,-0.0300337,-0.0300337,0.0605,1.93338e-15,-1.96948e-15,-2.22967e-15,0,0,178.378,0,0,0
6060,-0.0300836,-0.0300836,0.0606,2.06261e-15,-1.92089e-15,-2.42977e-15,0,0,178.493,0,0,0
6070,-0.0301335,-0.0301335,0.0607,2.34886e-15,-2.10024e-15,-2.39121e-15,0,0,178.606,0,0,0
6080,-0.0301833,-0.0301833,0.0608,2.50463e-15,-2.27831e-15,-2.5717e-15,0,0,178.722,0,0,0
6090,-0.0302332,-0.0302332,0.0609,2.67671e-15,-2.28771e-15,-2.59832e-15,0,0,178.831,0,0,0
6100,-0.0302831,-0.030283,0.061,2.60615e-15,-2.22253e-15,-2.77849e-15,0,0,178.946,0,0,0
6110,-0.0303329,-0.0303329,0.0611,2.73835e-15,-2.16849e-15,-2.91015e-15,0,0,179.071,0,0,0
6120,-0.0303828,-0.0303828,0.0612,2.95448e-15,-2.03561e-15,-3.01108e-15,0,0,179.182,0,0,0
6130,-0.0304326,-0.0304326,0.0613,3.23586e-15,-1.88447e-15,-2.96029e-15,0,0,179.293,0,0,0
6140,-0.0304825,-0.0304825,0.0614,3.37164e-15,-1.59603e-15,-3.17431e-15,0,0,179.41,0,0,0
6150,-0.0305323,-0.0305323,0.0615,3.11039e-15,-1.6777e-15,-3.14875e-15,0,0,179.525,0,0,0
6160,-0.0305822,-0.0305822,0.0616,3.08532e-15,-1.86095e-15,-3.2116e-15,0,0,179.64,0,0,0
6170,-0.0306321,-0.0306321,0.0617,3.75324e-15,-1.64963e-15,-3.03542e-15,0,0,179.754,0,0,0
6180,-0.0306819,-0.0306819,0.0618,3.74768e-15,-1.50198e-15,-3.06087e-15,0,0,179.878,0,0,0
6190,-0.0307318,-0.0307318,0.0619,3.83644e-15,-1.44826e-15,-3.09937e-15,0,0,179.99,0,0,0
6200,-0.0307817,-0.0307816,0.062,3.70192e-15,-1.38853e-15,-2.88864e-15,0,0,180.102,0,0,0
6210,-0.0308315,-0.0308315,0.0621,3.50104e-15,-1.61359e-15,-2.96758e-15,0,0,180.211,0,0,0
6220,-0.0308814,-0.0308814,0.0622,3.54555e-15,-1.72744e-15,-3.17979e-15,0,0,180.323,0,0,0
6230,-0.0309312,-0.0309312,0.0623,3.97164e-15,-1.53612e-15,-3.04738e-15,0,0,180.436,0,0,0
6240,-0.0309811,-0.0309811,0.0624,4.25878e-15,-1.64846e-15,-2.96346e-15,0,0,180.56,0,0,0
6250,-0.031031,-0.031031,0.0625,4.28755e-15,-1.69303e-15,-3.05333e-15,0,0,180.673,0,0,0
6260,-0.0310808,-0.0310808,0.0626,4.30706e-15,-1.81378e-15,-3.02394e-15,0,0,180.781,0,0,0
6270,-0.0311307,-0.0311307,0.0627,3.86381e-15,-1.96489e-15,-3.28717e-15,0,0,180.896,0,0,0
6280,-0.0311806,-0.0311806,0.0628,3.67901e-15,-2.06423e-15,-3.33738e-15,0,0,181.001,0,0,0
6290,-0.0312304,-0.0312304,0.0629,3.44489e-15,-2.04531e-15,-3.45197e-15,0,0,181.118,0,0,0
6300,-0.0312803,-0.0312803,0.063,3.31153e-15,-1.96642e-15,-3.26149e-15,0,0,181.234,0,0,0
6310,-0.0313301,-0.0313301,0.0631,3.24043e-15,-1.81826e-15,-3.23337e-15,0,0,181.347,0,0,0
6320,-0.03138,-0.03138,0.0632,3.51508e-15,-1.82456e-15,-3.24337e-15,0,0,181.461,0,0,0
6330,-0.0314299,-0.0314299,0.0633,3.75849e-15,-1.92143e-15,-3.26435e-15,0,0,181.576,0,0,0
6340,-0.0314797,-0.0314797,0.0634,3.75811e-15,-1.98856e-15,-3.31199e-15,0,0,181.686,0,0,0
6350,-0.0315296,-0.0315296,0.0635,3.77611e-15,-1.81214e-15,-3.29017e-15,0,0,181.792,0,0,0
6360,-0.0315795,-0.0315795,0.0636,3.93325e-15,-1.83594e-15,-3.16277e-15,0,0,181.908,0,0,0
6370,-0.0316293,-0.0316293,0.0637,4.1636e-15,-1.88227e-15,-3.32455e-15,0,0,182.014,0,0,0
6380,-0.0316792,-0.0316792,0.0638,4.17088e-15,-1.94591e-15,-3.30236e-15,0,0,182.122,0,0,0
6390,-0.0317291,-0.0317291,0.0639,4.28716e-15,-2.09188e-15,-3.26329e-15,0,0,182.235,0,0,0
6400,-0.0317789,-0.0317789,0.064,4.38526e-15,-1.85734e-15,-3.12793e-15,0,0,182.337,0,0,0
6410,-0.0318288,-0.0318288,0.0641,4.17001e-15,-1.9589e-15,-3.09908e-15,0,0,182.459,0,0,0
6420,-0.0318787,-0.0318786,0.0642,4.13632e-15,-1.87612e-15,-2.9979e-15,0,0,182.572,0,0,0
6430,-0.0319285,-0.0319285,0.0643,3.90301e-15,-2.07106e-15,-2.83066e-15,0,0,182.675,0,0,0
6440,-0.0319784,-0.0319784,0.0644,3.65674e-15,-1.97324e-15,-2.79315e-15,0,0,182.786,0,0,0
6450,-0.0320283,-0.0320283,0.0645,3.8936e-15,-2.08044e-15,-2.84641e-15,0,0,182.898,0,0,0
6460,-0.0320781,-0.0320781,0.0646,4.12144e-15,-1.98255e-15,-2.7158e-15,0,0,183.018,0,0,0
6470,-0.032128,-0.032128,0.0647,4.14078e-15,-1.95576e-15,-2.88805e-15,0,0,183.122,0,0,0
6480,-0.0321779,-0.0321778,0.0648,4.06858e-15,-1.91753e-15,-3.00989e-15,0,0,183.233,0,0,0
6490,-0.0322277,-0.0322277,0.0649,3.71174e-15,-1.7408e-15,-3.2479e-15,0,0,183.343,0,0,0
6500,-0.0322776,-0.0322776,0.065,3.95847e-15,-1.70395e-15,-3.30053e-15,0,0,183.466,0,0,0
6510,-0.0323274,-0.0323274,0.0651,3.79384e-15,-1.67179e-15,-3.33259e-15,0,0,183.568,0,0,0
6520,-0.0323773,-0.0323773,0.0652,3.86034e-15,-1.77277e-15,-3.41917e-15,0,0,183.684,0,0,0
6530,-0.0324272,-0.0324272,0.0653,3.73967e-15,-1.66003e-15,-3.16391e-15,0,0,183.786,0,0,0
6540,-0.032477,-0.032477,0.0654,3.74199e-15,-1.55063e-15,-3.37927e-15,0,0,183.909,0,0,0
6550,-0.0325269,-0.0325269,0.0655,4.00046e-15,-1.48834e-15,-3.45365e-15,0,0,184.019,0,0,0
6560,-0.0325768,-0.0325768,0.0656,3.85649e-15,-1.35358e-15,-3.54154e-15,0,0,184.124,0,0,0
6570,-0.0326266,-0.0326266,0.0657,3.60465e-15,-1.07315e-15,-3.2477e-15,0,0,184.242,0,0,0
6580,-0.0326765,-0.0326765,0.0658,3.46964e-15,-1.12305e-15,-3.29277e-15,0,0,184.345,0,0,0
6590,-0.0327264,-0.0327264,0.0659,3.18445e-15,-1.19267e-15,-3.25392e-15,0,0,184.46,0,0,0
6600,-0.0327762,-0.0327762,0.066,3.11421e-15,-1.26423e-15,-3.10386e-15,0,0,184.571,0,0,0
6610,-0.0328261,-0.0328261,0.0661,3.19026e-15,-1.35539e-15,-3.45317e-15,0,0,184.686,0,0,0
6620,-0.032876,-0.032876,0.0662,2.99392e-15,-1.42523e-15,-3.57868e-15,0,0,184.788,0,0,0
6630,-0.0329258,-0.0329258,0.0663,2.80266e-15,-1.60693e-15,-3.46377e-15,0,0,184.902,0,0,0
6640,-0.0329757,-0.0329757,0.0664,3.09895e-15,-1.53016e-15,-3.82302e-15,0,0,185.008,0,0,0
6650,-0.0330256,-0.0330256,0.0665,3.05557e-15,-1.4337e-15,-3.82984e-15,0,0,185.115,0,0,0
6660,-0.0330754,-0.0330754,0.0666,3.1667e-15,-1.39204e-15,-3.79042e-15,0,0,185.222,0,0,0
6670,-0.0331253,-0.0331253,0.0667,3.11334e-15,-1.36183e-15,-3.88541e-15,0,0,185.335,0,0,0
6680,-0.0331752,-0.0331752,0.0668,3.39773e-15,-1.33803e-15,-3.90714e-15,0,0,185.442,0,0,0
6690,-0.033225,-0.033225,0.0669,3.45882e-15,-1.29731e-15,-3.79125e-15,0,0,185.562,0,0,0
6700,-0.0332749,-0.0332749,0.067,3.41041e-15,-1.32269e-15,-3.70503e-15,0,0,185.669,0,0,0
